,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
PVTN43CCL1857,Q3,FY19,Retail,PVT Bank,Credit Card,23192,5551,33,648420,Y,M
PVTN19CCL7151,Q3,FY19,Retail,PVT Bank,Credit Card,43524,14823,50,712608,N,M
PSUN1CC7130,Q3,FY20,Retail,PSU Bank,Credit Card,31209,9325,45,706248,Y,M
PSUN51CC955,Q3,FY20,Retail,PSU Bank,Credit Card,33048,17107,54,736320,N,M
PSUN19CC3075,Q3,FY21,Retail,PSU Bank,Credit Card,16480,5009,34,738816,N,M
PSUN84CC4753,Q3,FY20,Retail,PSU Bank,Credit Card,29104,13387,58,768600,Y,M
PVTN34CCL8115,Q3,FY20,Retail,PVT Bank,Credit Card,33920,13079,47,910656,Y,M
PSUN76CC1222,Q3,FY19,Retail,PSU Bank,Credit Card,26784,12206,56,1053360,N,F
PSUN69CC9908,Q3,FY20,Retail,PSU Bank,Credit Card,34744,9836,28,1048464,N,M
PVTN46CCL6894,Q3,FY20,Retail,PVT Bank,Credit Card,48822,20856,34,1062960,N,M
PSUN87CC6158,Q3,FY20,Retail,PSU Bank,Credit Card,16960,5438,43,1079892,N,F
NBFCIN163TWL7473,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,62830,39589,32,944812,N,F
NBFCIN164TWL6925,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,67670,38270,33,642512,N,M
NBFCIN182TWL7433,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,148500,82998,57,1025676,Y,M
NBFCIN192TWL12241,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,62060,37856,24,979545,N,M
NBFCIN196TWL8048,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,114330,74325,36,823793,N,M
NBFCIN220TWL3540,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,76760,51870,40,551208,Y,M
NBFCIN236TWL3824,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,41340,21879,58,829192,N,F
NBFCIN259TWL2720,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,183820,108453,29,262548,N,M
NBFCIN276TWL9729,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,89640,52290,42,600810,Y,F
NBFCIN318TWL2225,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,38880,22680,38,886600,N,M
NBFCIN427TWL6456,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,58580,34562,38,736134,Y,M
NBFCIN45TWL10068,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,65400,43680,50,875976,Y,M
NBFCIN470TWL11909,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,71280,41276,32,957330,N,F
NBFCIN488TWL9338,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,48960,31248,37,786184,N,F
NBFCIN51TWL12134,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,73140,47817,60,846396,N,M
NBFCIN75TWL1240,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,36750,24948,37,492794,N,M
NBFCIN76TWL10113,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,135890,92202,28,1298550,N,M
NBFCIN79TWL12401,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,88810,53335,56,1019924,N,M
PVT20TWL10069,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,73500,24416,23,976650,N,F
PVT213TWL1569,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,56680,17004,48,670010,N,M
PVT280TWL6788,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,56560,16402,43,798541,Y,F
PVT301TWL4806,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,58140,20542,34,498984,Y,F
PVT341TWL12350,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,74120,25459,65,756432,Y,M
PVT440TWL1536,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,47300,18447,58,338140,Y,F
PVTN191TWL389,Q3,FY21,Retail,PSU Bank,Two-Wheeler Loan,64310,21269,28,1017463,N,M
NBFCIN000COML110,Q4,FY20,Commercial,NBFC,Commercial Loan,7430080,3610880,51,3645600,N,M
NBFCIN000COML245,Q4,FY21,Commercial,NBFC,Commercial Loan,380181240,94122540,50,301745790,N,F
PVT00COM9,Q4,FY19,Commercial,PVT Bank,Commercial Loan,8249120,4162400,56,3897520,N,M
PVT00COM16,Q4,FY19,Commercial,PVT Bank,Commercial Loan,7263360,1780920,44,3526920,N,F
PVT00COM181,Q4,FY21,Commercial,PVT Bank,Commercial Loan,10416040,5112460,60,3762675,N,M
PVT00COM65,Q4,FY20,Commercial,PVT Bank,Commercial Loan,15119460,5039820,66,7707960,N,F
PSUIN300358MICRO0138096,Q4,FY21,Commercial,PSU Bank,Commercial Loan,289348840,74485840,62,219160260,N,F
PSUIN300230MICRO0113778,Q4,FY21,Commercial,PSU Bank,Commercial Loan,10500000,5050000,38,5500000,Y,M
PVT00MICROV1125,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,70040,25942,58,343400,Y,M
PVT00MICROV618,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,75970,34371,31,289680,N,F
PVT00MICROV132,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,85850,33269,61,826200,Y,F
PVT00MICROV1324,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,93090,35844,51,765600,N,M
PVT00MICROV1369,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,93090,31581,61,663810,N,M
PVT00MICROV2419,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,99000,48600,38,567000,N,F
PVT00MICROV1459,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,101200,39376,33,1103080,N,M
PVT00MICROV1415,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,101370,45346,33,995100,N,M
PVT00MICROV629,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,111300,36057,41,424200,N,F
PSUIN300471MICRO0121524,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5450,2014,40,55000,N,M
PSUIN300439MICRO0120221,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5500,1855,52,30900,Y,M
PSUIN300421MICRO014588,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,13650,5137,55,143000,N,M
PSUIN300226MICRO0121951,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,14840,6363,49,100940,N,M
PSUIN300296MICRO0137288,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,15400,5292,32,70700,N,M
PSUIN300441MICRO0145695,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,16640,7433,49,866898,Y,F
PSUIN300370MICRO01283,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,19440,7113,54,329660,N,F
PSUIN300257MICRO011826,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,18720,7894,55,520248,N,M
PSUIN300189MICRO0131978,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,24610,8850,50,354795,Y,F
PSUIN300155MICRO0114647,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,27000,8332,32,551430,N,M
PSUIN300360MICRO0114627,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,27560,10951,63,447300,N,M
PSUIN300179MICRO011767,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,26520,10101,59,578230,Y,M
PSUIN300351MICRO0113235,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,28350,11664,32,596666,N,M
PSUIN30084MICRO016270,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,35360,14708,39,448580,Y,M
PSUIN300372MICRO0147484,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,37800,13734,47,292032,N,F
PSUIN300264MICRO0126037,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,36050,13433,48,530450,N,M
PSUIN300126MICRO0143449,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,35700,13734,39,687960,N,F
PSUIN300188MICRO0148350,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,39600,14364,43,626549,N,M
PSUIN300328MICRO011525,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,36360,14774,48,281724,Y,M
PSUIN300411MICRO0123745,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,39220,14200,28,457600,N,M
PSUIN300486MICRO0145888,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,39960,14574,56,682890,Y,M
PSUIN300403MICRO011917,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,40700,16132,54,442575,N,M
PSUIN300441MICRO0142172,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,39590,16931,46,534144,N,M
PSUIN300160MICRO0148491,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,37370,13852,33,468050,Y,F
PSUIN300408MICRO0138050,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,42420,19958,46,600849,N,M
PSUIN300251MICRO0124341,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,46010,21285,23,490456,N,M
PSUIN300109MICRO0146796,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,45580,17501,28,563976,N,M
PSUIN300212MICRO0114344,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,47300,17023,38,323610,Y,M
PSUIN300355MICRO0116701,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,46460,17654,34,573852,N,F
PSUIN300353MICRO0133388,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,51840,17971,54,581152,N,M
PSUIN300354MICRO012863,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,52430,18350,50,292120,Y,M
PSUIN300413MICRO0135009,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,51000,21630,39,585183,N,F
PSUIN300425MICRO018954,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,53550,19813,40,720272,N,M
PSUIN300113MICRO0142733,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,56100,20486,32,394905,N,M
PSUIN300269MICRO0127635,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,55080,20002,40,525504,N,M
PSUIN300497MICRO0131510,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,53560,23150,56,666182,Y,F
PSUIN300499MICRO0126185,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,56160,23133,51,656988,Y,M
PSUIN300226MICRO0142413,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,60500,21164,51,402081,N,M
PSUIN300224MICRO0131966,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,57680,25636,51,332449,Y,F
PSUIN3001MICRO0148534,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,64900,24850,54,304616,Y,M
PSUIN300186MICRO0147602,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,82400,34744,49,458236,Y,M
PSUIN300151MICRO0136499,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,92650,30047,39,594108,Y,M
PSUIN300291MICRO0132933,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,89440,40867,51,588708,Y,M
PSUIN300148MICRO0145340,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,87720,35621,40,521783,Y,M
PSUIN300138MICRO0144692,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,95680,34454,51,528045,N,M
PSUIN300245MICRO0148722,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,99840,37324,31,333642,N,M
PSUIN30048MICRO0117652,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,107060,43632,35,540320,N,F
PSUIN300228MICRO0144492,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,107100,54285,35,605016,N,M
PSUIN30013MICRO0112692,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,124300,51867,36,505206,N,M
PSUIN300138MICRO0112499,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,123050,54395,51,532875,N,M
PSUIN30053MICRO0120666,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,135000,49875,36,793084,N,M
PSUIN300447MICRO0124374,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,138240,48780,39,418320,N,F
NBFCIN0001071,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5500,1485,54,584319,N,M
NBFCIN000505,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6360,1701,57,342006,N,F
NBFCIN0001636,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6060,1939,27,320775,Y,F
NBFCIN0001392,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6060,1701,55,415692,N,M
NBFCIN000897,Q4,FY21,Microfinance,NBFC,Microfinance Loan,4120,1428,55,549292,N,F
NBFCIN0002481,Q4,FY21,Microfinance,NBFC,Microfinance Loan,5400,1666,54,273630,Y,F
NBFCIN0001831,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5450,1716,60,666297,N,M
NBFCIN0001657,Q4,FY21,Microfinance,NBFC,Microfinance Loan,5350,1414,46,507624,N,M
NBFCIN0002049,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6420,2039,36,448360,N,F
NBFCIN000628,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6120,1844,52,676345,Y,F
NBFCIN000168,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6240,2375,37,408870,Y,M
NBFCIN0001868,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6180,1638,31,656748,N,F
NBFCIN000725,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6240,1635,54,418110,Y,M
NBFCIN0001080,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6540,2203,44,677460,N,F
NBFCIN0001845,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6240,2203,54,542430,N,M
NBFCIN0002212R,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6600,2308,33,547754,Y,M
NBFCIN000330,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6600,2016,55,429012,N,M
NBFCIN0002158,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6180,1638,56,514691,Y,M
NBFCIN00035,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7490,2192,40,706888,N,F
NBFCIN0001045,Q4,FY21,Microfinance,NBFC,Microfinance Loan,7420,2595,51,573804,N,M
NBFCIN000442,Q4,FY21,Microfinance,NBFC,Microfinance Loan,7140,2003,38,467826,N,M
NBFCIN00095,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7280,2163,55,381174,Y,M
NBFCIN0001873,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7490,2693,40,496755,Y,M
NBFCIN0002194,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7420,2546,48,498420,N,M
NBFCIN0002241,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7280,2365,40,625695,N,M
NBFCIN0001721,Q4,FY19,Microfinance,NBFC,Microfinance Loan,8080,2801,49,815670,N,M
NBFCIN000156,Q4,FY21,Microfinance,NBFC,Microfinance Loan,8400,2877,37,152350,N,M
NBFCIN00057,Q4,FY20,Microfinance,NBFC,Microfinance Loan,8320,2996,55,542190,N,M
NBFCIN0001583,Q4,FY21,Microfinance,NBFC,Microfinance Loan,8080,2995,34,467731,N,M
NBFCIN0001222,Q4,FY19,Microfinance,NBFC,Microfinance Loan,8160,2100,55,730290,N,M
NBFCIN000411,Q4,FY20,Microfinance,NBFC,Microfinance Loan,9090,2908,54,449106,N,M
NBFCIN000682,Q4,FY20,Microfinance,NBFC,Microfinance Loan,9450,3243,47,988520,Y,M
NBFCIN0002043,Q4,FY20,Microfinance,NBFC,Microfinance Loan,12840,3272,59,357136,N,M
NBFCIN0001533D,Q4,FY19,Microfinance,NBFC,Microfinance Loan,13200,3955,41,609336,Y,M
NBFCIN0001144,Q4,FY21,Microfinance,NBFC,Microfinance Loan,16320,6336,40,613360,N,M
NBFCIN000701G,Q4,FY20,Microfinance,NBFC,Microfinance Loan,28600,7150,43,843230,Y,M
NBFCIN0002236,Q4,FY21,Microfinance,NBFC,Microfinance Loan,35700,12971,27,997658,Y,M
NBFCIN0002352,Q4,FY21,Microfinance,NBFC,Microfinance Loan,55590,18553,40,719740,N,M
NBFCIN0002273,Q4,FY21,Microfinance,NBFC,Microfinance Loan,61600,14996,60,-61800,N,M
NBFCIN0002373,Q4,FY20,Microfinance,NBFC,Microfinance Loan,57680,22170,34,1018024,N,M
NBFCIN000562,Q4,FY19,Microfinance,NBFC,Microfinance Loan,66560,23500,30,670854,Y,M
NBFCIN0001757,Q4,FY19,Microfinance,NBFC,Microfinance Loan,92400,22058,46,601253,N,M
PVT00MICRO67,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6480,2308,30,659200,Y,M
PVT00MICRO47,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7350,3427,43,602988,N,M
PVT00MICRO89,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7490,3445,49,601232,N,M
PVT00MICRO14,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,2160,679,28,381378,N,M
PVT00MICRO44,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,5350,1798,58,623371,Y,M
PVT00MICRO50,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,5500,1872,60,730275,N,M
PVT00MICRO33P,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,5350,1768,37,614432,N,M
PVT00MICRO72,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6420,2754,38,404390,N,F
PVT00MICRO2,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6420,2851,57,679903,N,M
PVT00MICRO74S,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6300,2331,49,514182,N,M
PVT00MICRO56V,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6060,2904,49,478744,N,F
PVT00MICRO60G,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6480,2995,34,1042360,N,M
PVT00MICRO16,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6540,2016,56,589638,Y,M
PVT00MICRO46,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6360,2544,45,931221,N,F
PVT00MICRO17,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7700,2451,36,499041,N,M
PVT00MICRO42I,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7420,2641,38,1181180,N,M
PVT00MICRO34,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7630,3234,39,809340,Y,M
PVT00MICRO36,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7140,3348,35,351539,N,M
PVT00MICRO60N,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7070,3244,48,321192,Y,F
PVT00MICRO70,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7210,3295,44,642180,Y,F
PVT00MICRO25,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7700,3203,47,856902,N,M
PVT00MICRO1351Q,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7280,2499,45,890670,Y,F
PVT00MICRO39Q,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,8160,3213,37,618834,N,M
PVT00MICRO91,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,8320,3753,31,616304,Y,M
PVT00MICRO33,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,12100,4676,45,615436,N,M
PVT00MICROV1643,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,14300,6219,45,561659,N,F
PVT00MICROV963,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,14040,6659,32,653490,N,M
PVT00MICROV1780,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,15400,5797,47,657518,N,F
PVT00MICROV2483,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,15750,5151,31,571710,Y,M
PVT00MICROV1701,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,16960,8217,41,648550,N,M
PVT00MICROV303,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,17120,8320,54,432705,Y,M
PVT00MICROV1486,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,18700,7179,30,723106,N,M
PVT00MICROV1043,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,28080,13737,38,686088,N,M
PVT00MICROV2072,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,28350,9244,53,609544,Y,F
PVT00MICROV763,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,34980,14810,29,419226,N,M
PVT00MICROV2116,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,39520,12889,52,612570,N,F
PVT00MICROV24,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,60500,26565,23,668418,N,F
PVT00MICROV2420,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,55550,26928,35,692784,N,M
PVT00MICROV1792,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,165680,57988,39,782598,Y,M
PSUIN300118MICRO0122155,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6240,2332,35,522909,N,F
PSUIN30018MICRO0122183,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7560,3494,48,442020,N,M
PSUIN30019MICRO012270,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5300,1732,36,1179792,N,M
PSUIN300116MICRO016915,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5200,2415,48,792504,N,F
PSUIN300354MICRO015840,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5150,1767,30,566255,N,F
PSUIN300395MICRO0134704,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,5200,1980,45,614570,N,M
PSUIN300480MICRO0130097,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5200,1938,38,467830,N,F
PSUIN300372MICRO0147262,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5050,1802,52,714202,N,F
PSUIN300262MICRO0114299,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6240,2570,33,475640,N,F
PSUIN30094MICRO0111559,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6600,2375,55,387860,N,M
PSUIN300247MICRO015857,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6540,2721,43,300084,N,M
PSUIN300450MICRO0116031,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6360,1939,39,825110,N,M
PSUIN300215MICRO0127292,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6120,2019,30,688444,N,F
PSUIN300107MICRO0116041,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6600,2568,42,726390,N,M
PSUIN30083MICRO015524,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7630,3204,56,692572,N,M
PSUIN300295MICRO0118399,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,7630,2671,27,290476,N,M
PSUIN300267MICRO0146423,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,7420,2969,29,722357,Y,M
PSUIN300402MICRO0141073,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8080,3196,43,788292,N,M
PSUIN300223MICRO0135990,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8800,3444,53,421366,N,M
PSUIN300138MICRO0141922,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8080,3024,39,571305,Y,F
PSUIN300282MICRO0137145,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8720,4185,50,628884,Y,F
PSUIN300178MICRO0130504,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,9090,3244,24,394472,N,M
PSUIN30061MICRO0143813,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,9270,3307,38,456783,N,F
PSUIN300160MICRO0145517,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,10100,3604,52,628425,Y,M
PSUIN300109MICRO0131946,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,10200,3360,46,687305,Y,M
PSUIN30058MICRO018500,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,10300,4429,42,691130,N,F
PSUIN300116MICRO0140135,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,11880,4825,49,769068,N,M
PSUIN300192MICRO0113878,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,12100,5596,39,528462,N,F
PSUIN300460MICRO0129416,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,16320,7560,28,645736,N,M
PSUIN300277MICRO0114531,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,17850,7803,51,553190,N,M
PSUIN300377MICRO0134874,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,27300,9978,35,644996,Y,M
PSUIN30095MICRO0110530,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,41340,16629,36,725584,N,M
PSUIN300353MICRO0122146,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,53000,19800,39,751033,N,F
PSUIN300114MICRO0134785,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,52530,23786,39,472770,N,M
PSUIN300366MICRO0130357,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,70850,30316,53,464100,Y,F
PSUIN30093MICRO0147589,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,92400,39370,35,1016400,N,M
PSUIN300385MICRO0120079,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,96800,41624,56,533280,N,M
PSUIN30094MICRO0149894,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,114400,43472,28,1177000,N,M
PSUIN300334MICRO019530,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,124120,42595,54,709920,N,M
PSUIN300136MICRO014086,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,126360,47127,42,1536210,N,M
NBFCIN119AUTO12878,Q4,FY20,Retail,NBFC,Auto Loans,186813,186813,60,2591605,N,M
NBFCIN499AUTO15451,Q4,FY20,Retail,NBFC,Auto Loans,312012,312012,26,2730105,N,F
IC00392AUL18053,Q4,FY19,Retail,PVT Bank,Auto Loans,221210,83134,46,1689240,Y,F
IC006AUL48638,Q4,FY21,Retail,PVT Bank,Auto Loans,221104,95074,30,3154984,N,M
IC00443AUL30567,Q4,FY20,Retail,PVT Bank,Auto Loans,293068,301363,27,4478976,N,F
PSUNAUTO465LOA27542,Q4,FY21,Retail,PSU Bank,Auto Loans,246672,107165,39,3485384,N,M
PSUN20CC1669,Q4,FY19,Retail,PSU Bank,Credit Card,32700,15242,31,183612,N,M
NBFCINCCL30AA01456,Q4,FY20,Retail,NBFC,Credit Card,39590,14518,57,303660,Y,M
NBFCINCCL30AA022480,Q4,FY21,Retail,NBFC,Credit Card,24675,12337,33,309504,N,F
NBFCINCCL30AA04466,Q4,FY21,Retail,NBFC,Credit Card,31828,15639,28,304776,N,M
NBFCINCCL30AA0259,Q4,FY20,Retail,NBFC,Credit Card,17646,4768,41,309000,N,F
NBFCIN010CCL60,Q4,FY19,Retail,NBFC,Credit Card,22572,9258,32,327000,N,F
NBFCINCCL30AA09125,Q4,FY20,Retail,NBFC,Credit Card,28482,9683,26,319272,N,M
NBFCINCCL30AA01168,Q4,FY19,Retail,NBFC,Credit Card,34711,10655,40,317520,N,M
NBFCINCCL30AA02578,Q4,FY21,Retail,NBFC,Credit Card,12075,4510,54,305424,N,M
NBFCINCCL30AA016803,Q4,FY19,Retail,NBFC,Credit Card,26866,12752,38,325632,N,F
PVTN41CCL2216,Q4,FY19,Retail,PVT Bank,Credit Card,35086,22375,52,333840,N,M
NBFCINCCL30AA019997,Q4,FY21,Retail,NBFC,Credit Card,33075,12927,47,316332,N,F
NBFCINCCL30AA0631,Q4,FY21,Retail,NBFC,Credit Card,34128,13344,56,330720,N,M
